date,event,type,team,location,year,month,day,day_of_week,day_name,is_weekend,start_hour
2022-04-13 19:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2022,4,13,2,Wednesday,False,19
2022-04-14 19:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2022,4,14,3,Thursday,False,19
2022-04-15 13:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2022,4,15,4,Friday,False,13
2022-04-15 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2022,4,15,4,Friday,False,19
2022-04-16 13:10:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2022,4,16,5,Saturday,True,13
2022-04-16 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2022,4,16,5,Saturday,True,19
2022-04-17 19:00:00-04:00,Nets vs Boston (Away),Sports,Nets,Away,2022,4,17,6,Sunday,True,19
2022-04-17 13:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2022,4,17,6,Sunday,True,13
2022-04-17 13:40:00-04:00,Mets vs Arizona Diamondbacks (Home),Sports,Mets,Home,2022,4,17,6,Sunday,True,13
2022-04-18 19:10:00-04:00,Mets vs San Francisco Giants (Home),Sports,Mets,Home,2022,4,18,0,Monday,False,19
2022-04-19 15:10:00-04:00,Mets vs San Francisco Giants (Home),Sports,Mets,Home,2022,4,19,1,Tuesday,False,15
2022-04-19 15:15:00-04:00,Mets vs San Francisco Giants (Home),Sports,Mets,Home,2022,4,19,1,Tuesday,False,15
2022-04-19 18:40:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2022,4,19,1,Tuesday,False,18
2022-04-20 19:00:00-04:00,Nets vs Boston (Away),Sports,Nets,Away,2022,4,20,2,Wednesday,False,19
2022-04-20 18:40:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2022,4,20,2,Wednesday,False,18
2022-04-20 19:10:00-04:00,Mets vs San Francisco Giants (Home),Sports,Mets,Home,2022,4,20,2,Wednesday,False,19
2022-04-21 13:10:00-04:00,Yankees vs Detroit Tigers (Away),Sports,Yankees,Away,2022,4,21,3,Thursday,False,13
2022-04-21 13:10:00-04:00,Mets vs San Francisco Giants (Home),Sports,Mets,Home,2022,4,21,3,Thursday,False,13
2022-04-22 19:05:00-04:00,Yankees vs Cleveland Guardians (Home),Sports,Yankees,Home,2022,4,22,4,Friday,False,19
2022-04-22 21:40:00-04:00,Mets vs Arizona Diamondbacks (Away),Sports,Mets,Away,2022,4,22,4,Friday,False,21
2022-04-23 19:00:00-04:00,Nets vs Boston (Home),Sports,Nets,Home,2022,4,23,5,Saturday,True,19
2022-04-23 13:05:00-04:00,Yankees vs Cleveland Guardians (Home),Sports,Yankees,Home,2022,4,23,5,Saturday,True,13
2022-04-23 20:10:00-04:00,Mets vs Arizona Diamondbacks (Away),Sports,Mets,Away,2022,4,23,5,Saturday,True,20
2022-04-24 13:35:00-04:00,Yankees vs Cleveland Guardians (Home),Sports,Yankees,Home,2022,4,24,6,Sunday,True,13
2022-04-24 16:10:00-04:00,Mets vs Arizona Diamondbacks (Away),Sports,Mets,Away,2022,4,24,6,Sunday,True,16
2022-04-25 19:00:00-04:00,Nets vs Boston (Home),Sports,Nets,Home,2022,4,25,0,Monday,False,19
2022-04-25 19:45:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2022,4,25,0,Monday,False,19
2022-04-26 19:05:00-04:00,Yankees vs Baltimore Orioles (Home),Sports,Yankees,Home,2022,4,26,1,Tuesday,False,19
2022-04-26 19:45:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2022,4,26,1,Tuesday,False,19
2022-04-27 13:15:00-04:00,Mets vs St. Louis Cardinals (Away),Sports,Mets,Away,2022,4,27,2,Wednesday,False,13
2022-04-27 19:05:00-04:00,Yankees vs Baltimore Orioles (Home),Sports,Yankees,Home,2022,4,27,2,Wednesday,False,19
2022-04-28 13:05:00-04:00,Yankees vs Baltimore Orioles (Home),Sports,Yankees,Home,2022,4,28,3,Thursday,False,13
2022-04-29 19:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2022,4,29,4,Friday,False,19
2022-04-29 20:10:00-04:00,Yankees vs Kansas City Royals (Away),Sports,Yankees,Away,2022,4,29,4,Friday,False,20
2022-04-30 19:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2022,4,30,5,Saturday,True,19
2022-04-30 19:10:00-04:00,Yankees vs Kansas City Royals (Away),Sports,Yankees,Away,2022,4,30,5,Saturday,True,19
2022-05-01 19:00:00-04:00,"Jets vs Sun, Oct 9 (Home)",Sports,Jets,Home,2022,5,1,6,Sunday,True,19
2022-05-01 19:00:00-04:00,"Giants vs Sun, Oct 9 (Home)",Sports,Giants,Home,2022,5,1,6,Sunday,True,19
2022-05-01 14:10:00-04:00,Yankees vs Kansas City Royals (Away),Sports,Yankees,Away,2022,5,1,6,Sunday,True,14
2022-05-01 19:08:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2022,5,1,6,Sunday,True,19
2022-05-02 19:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2022,5,2,0,Monday,False,19
2022-05-02 19:10:00-04:00,Mets vs Atlanta Braves (Home),Sports,Mets,Home,2022,5,2,0,Monday,False,19
2022-05-03 19:00:00-04:00,Rangers vs Pittsburgh (Home),Sports,Rangers,Home,2022,5,3,1,Tuesday,False,19
2022-05-03 15:10:00-04:00,Mets vs Atlanta Braves (Home),Sports,Mets,Home,2022,5,3,1,Tuesday,False,15
2022-05-03 15:15:00-04:00,Mets vs Atlanta Braves (Home),Sports,Mets,Home,2022,5,3,1,Tuesday,False,15
2022-05-03 19:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2022,5,3,1,Tuesday,False,19
2022-05-04 13:10:00-04:00,Mets vs Atlanta Braves (Home),Sports,Mets,Home,2022,5,4,2,Wednesday,False,13
2022-05-04 19:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2022,5,4,2,Wednesday,False,19
2022-05-05 19:00:00-04:00,Rangers vs Pittsburgh (Home),Sports,Rangers,Home,2022,5,5,3,Thursday,False,19
2022-05-05 18:45:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2022,5,5,3,Thursday,False,18
2022-05-06 19:05:00-04:00,Yankees vs Texas Rangers (Home),Sports,Yankees,Home,2022,5,6,4,Friday,False,19
2022-05-06 19:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2022,5,6,4,Friday,False,19
2022-05-07 19:00:00-04:00,Rangers vs Pittsburgh (Away),Sports,Rangers,Away,2022,5,7,5,Saturday,True,19
2022-05-07 13:05:00-04:00,Yankees vs Texas Rangers (Home),Sports,Yankees,Home,2022,5,7,5,Saturday,True,13
2022-05-07 16:05:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2022,5,7,5,Saturday,True,16
2022-05-08 12:35:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2022,5,8,6,Sunday,True,12
2022-05-08 12:40:00-04:00,Mets vs Philadelphia Phillies (Away),Sports,Mets,Away,2022,5,8,6,Sunday,True,12
2022-05-08 13:35:00-04:00,Yankees vs Texas Rangers (Home),Sports,Yankees,Home,2022,5,8,6,Sunday,True,13
2022-05-08 13:40:00-04:00,Yankees vs Texas Rangers (Home),Sports,Yankees,Home,2022,5,8,6,Sunday,True,13
2022-05-09 19:00:00-04:00,Rangers vs Pittsburgh (Away),Sports,Rangers,Away,2022,5,9,0,Monday,False,19
2022-05-09 13:05:00-04:00,Yankees vs Texas Rangers (Home),Sports,Yankees,Home,2022,5,9,0,Monday,False,13
2022-05-10 19:05:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2022,5,10,1,Tuesday,False,19
2022-05-10 19:05:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2022,5,10,1,Tuesday,False,19
2022-05-11 19:00:00-04:00,Rangers vs Pittsburgh (Home),Sports,Rangers,Home,2022,5,11,2,Wednesday,False,19
2022-05-11 12:35:00-04:00,Yankees vs Toronto Blue Jays (Home),Sports,Yankees,Home,2022,5,11,2,Wednesday,False,12
2022-05-11 19:05:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2022,5,11,2,Wednesday,False,19
2022-05-12 13:05:00-04:00,Mets vs Washington Nationals (Away),Sports,Mets,Away,2022,5,12,3,Thursday,False,13
2022-05-12 20:10:00-04:00,Yankees vs Chicago White Sox (Away),Sports,Yankees,Away,2022,5,12,3,Thursday,False,20
2022-05-13 19:00:00-04:00,Rangers vs Pittsburgh (Away),Sports,Rangers,Away,2022,5,13,4,Friday,False,19
2022-05-13 19:10:00-04:00,Mets vs Seattle Mariners (Home),Sports,Mets,Home,2022,5,13,4,Friday,False,19
2022-05-13 20:10:00-04:00,Yankees vs Chicago White Sox (Away),Sports,Yankees,Away,2022,5,13,4,Friday,False,20
2022-05-14 19:10:00-04:00,Mets vs Seattle Mariners (Home),Sports,Mets,Home,2022,5,14,5,Saturday,True,19
2022-05-14 19:10:00-04:00,Yankees vs Chicago White Sox (Away),Sports,Yankees,Away,2022,5,14,5,Saturday,True,19
2022-05-15 19:00:00-04:00,Rangers vs Pittsburgh (Home),Sports,Rangers,Home,2022,5,15,6,Sunday,True,19
2022-05-15 13:40:00-04:00,Mets vs Seattle Mariners (Home),Sports,Mets,Home,2022,5,15,6,Sunday,True,13
2022-05-15 14:10:00-04:00,Yankees vs Chicago White Sox (Away),Sports,Yankees,Away,2022,5,15,6,Sunday,True,14
2022-05-16 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2022,5,16,0,Monday,False,19
2022-05-16 19:10:00-04:00,Mets vs St. Louis Cardinals (Home),Sports,Mets,Home,2022,5,16,0,Monday,False,19
2022-05-17 15:10:00-04:00,Mets vs St. Louis Cardinals (Home),Sports,Mets,Home,2022,5,17,1,Tuesday,False,15
2022-05-17 15:15:00-04:00,Mets vs St. Louis Cardinals (Home),Sports,Mets,Home,2022,5,17,1,Tuesday,False,15
2022-05-17 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2022,5,17,1,Tuesday,False,19
2022-05-18 19:00:00-04:00,Rangers vs Carolina (Away),Sports,Rangers,Away,2022,5,18,2,Wednesday,False,19
2022-05-18 19:05:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2022,5,18,2,Wednesday,False,19
2022-05-18 19:10:00-04:00,Mets vs St. Louis Cardinals (Home),Sports,Mets,Home,2022,5,18,2,Wednesday,False,19
2022-05-19 12:35:00-04:00,Yankees vs Baltimore Orioles (Away),Sports,Yankees,Away,2022,5,19,3,Thursday,False,12
2022-05-19 13:10:00-04:00,Mets vs St. Louis Cardinals (Home),Sports,Mets,Home,2022,5,19,3,Thursday,False,13
2022-05-20 19:00:00-04:00,Rangers vs Carolina (Away),Sports,Rangers,Away,2022,5,20,4,Friday,False,19
2022-05-20 19:05:00-04:00,Yankees vs Chicago White Sox (Home),Sports,Yankees,Home,2022,5,20,4,Friday,False,19
2022-05-20 20:40:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2022,5,20,4,Friday,False,20
2022-05-21 13:05:00-04:00,Yankees vs Chicago White Sox (Home),Sports,Yankees,Home,2022,5,21,5,Saturday,True,13
2022-05-21 15:10:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2022,5,21,5,Saturday,True,15
2022-05-21 20:40:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2022,5,21,5,Saturday,True,20
2022-05-22 19:00:00-04:00,Rangers vs Carolina (Home),Sports,Rangers,Home,2022,5,22,6,Sunday,True,19
2022-05-22 15:05:00-04:00,Yankees vs Chicago White Sox (Home),Sports,Yankees,Home,2022,5,22,6,Sunday,True,15
2022-05-22 15:10:00-04:00,Mets vs Colorado Rockies (Away),Sports,Mets,Away,2022,5,22,6,Sunday,True,15
2022-05-22 19:08:00-04:00,Yankees vs Chicago White Sox (Home),Sports,Yankees,Home,2022,5,22,6,Sunday,True,19
2022-05-23 19:05:00-04:00,Yankees vs Baltimore Orioles (Home),Sports,Yankees,Home,2022,5,23,0,Monday,False,19
2022-05-23 21:45:00-04:00,Mets vs San Francisco Giants (Away),Sports,Mets,Away,2022,5,23,0,Monday,False,21
2022-05-24 19:00:00-04:00,Rangers vs Carolina (Home),Sports,Rangers,Home,2022,5,24,1,Tuesday,False,19
2022-05-24 19:05:00-04:00,Yankees vs Baltimore Orioles (Home),Sports,Yankees,Home,2022,5,24,1,Tuesday,False,19
2022-05-24 21:45:00-04:00,Mets vs San Francisco Giants (Away),Sports,Mets,Away,2022,5,24,1,Tuesday,False,21
2022-05-25 15:45:00-04:00,Mets vs San Francisco Giants (Away),Sports,Mets,Away,2022,5,25,2,Wednesday,False,15
2022-05-25 19:05:00-04:00,Yankees vs Baltimore Orioles (Home),Sports,Yankees,Home,2022,5,25,2,Wednesday,False,19
2022-05-26 19:00:00-04:00,Rangers vs Carolina (Away),Sports,Rangers,Away,2022,5,26,3,Thursday,False,19
2022-05-26 18:40:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2022,5,26,3,Thursday,False,18
2022-05-27 19:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2022,5,27,4,Friday,False,19
2022-05-27 19:10:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2022,5,27,4,Friday,False,19
2022-05-28 19:00:00-04:00,Rangers vs Carolina (Home),Sports,Rangers,Home,2022,5,28,5,Saturday,True,19
2022-05-28 16:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2022,5,28,5,Saturday,True,16
2022-05-28 19:15:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2022,5,28,5,Saturday,True,19
2022-05-29 13:40:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2022,5,29,6,Sunday,True,13
2022-05-29 19:08:00-04:00,Mets vs Philadelphia Phillies (Home),Sports,Mets,Home,2022,5,29,6,Sunday,True,19
2022-05-30 00:00:00-04:00,Memorial Day,Holiday,,,2022,5,30,0,Monday,False,0
2022-05-30 19:00:00-04:00,Rangers vs Carolina (Away),Sports,Rangers,Away,2022,5,30,0,Monday,False,19
2022-05-30 19:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2022,5,30,0,Monday,False,19
2022-05-31 19:05:00-04:00,Yankees vs Los Angeles Angels (Home),Sports,Yankees,Home,2022,5,31,1,Tuesday,False,19
2022-05-31 19:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2022,5,31,1,Tuesday,False,19
2022-06-01 19:00:00-04:00,Rangers vs Tampa Bay (Home),Sports,Rangers,Home,2022,6,1,2,Wednesday,False,19
2022-06-01 19:00:00-04:00,"Jets vs Sun, Oct 16 (Home)",Sports,Jets,Home,2022,6,1,2,Wednesday,False,19
2022-06-01 19:00:00-04:00,"Giants vs Sun, Oct 16 (Home)",Sports,Giants,Home,2022,6,1,2,Wednesday,False,19
2022-06-01 13:10:00-04:00,Mets vs Washington Nationals (Home),Sports,Mets,Home,2022,6,1,2,Wednesday,False,13
2022-06-01 19:05:00-04:00,Yankees vs Los Angeles Angels (Home),Sports,Yankees,Home,2022,6,1,2,Wednesday,False,19
2022-06-02 13:05:00-04:00,Yankees vs Los Angeles Angels (Home),Sports,Yankees,Home,2022,6,2,3,Thursday,False,13
2022-06-02 19:05:00-04:00,Yankees vs Los Angeles Angels (Home),Sports,Yankees,Home,2022,6,2,3,Thursday,False,19
2022-06-02 22:10:00-04:00,Mets vs Los Angeles Dodgers (Away),Sports,Mets,Away,2022,6,2,3,Thursday,False,22
2022-06-03 19:00:00-04:00,Rangers vs Tampa Bay (Home),Sports,Rangers,Home,2022,6,3,4,Friday,False,19
2022-06-03 19:05:00-04:00,Yankees vs Detroit Tigers (Home),Sports,Yankees,Home,2022,6,3,4,Friday,False,19
2022-06-03 22:10:00-04:00,Mets vs Los Angeles Dodgers (Away),Sports,Mets,Away,2022,6,3,4,Friday,False,22
2022-06-04 13:05:00-04:00,Yankees vs Detroit Tigers (Home),Sports,Yankees,Home,2022,6,4,5,Saturday,True,13
2022-06-04 22:10:00-04:00,Mets vs Los Angeles Dodgers (Away),Sports,Mets,Away,2022,6,4,5,Saturday,True,22
2022-06-05 19:00:00-04:00,Rangers vs Tampa Bay (Away),Sports,Rangers,Away,2022,6,5,6,Sunday,True,19
2022-06-05 11:35:00-04:00,Yankees vs Detroit Tigers (Home),Sports,Yankees,Home,2022,6,5,6,Sunday,True,11
2022-06-05 16:10:00-04:00,Mets vs Los Angeles Dodgers (Away),Sports,Mets,Away,2022,6,5,6,Sunday,True,16
2022-06-06 21:40:00-04:00,Mets vs San Diego Padres (Away),Sports,Mets,Away,2022,6,6,0,Monday,False,21
2022-06-07 19:00:00-04:00,Rangers vs Tampa Bay (Away),Sports,Rangers,Away,2022,6,7,1,Tuesday,False,19
2022-06-07 19:40:00-04:00,Yankees vs Minnesota Twins (Away),Sports,Yankees,Away,2022,6,7,1,Tuesday,False,19
2022-06-07 21:40:00-04:00,Mets vs San Diego Padres (Away),Sports,Mets,Away,2022,6,7,1,Tuesday,False,21
2022-06-08 19:40:00-04:00,Yankees vs Minnesota Twins (Away),Sports,Yankees,Away,2022,6,8,2,Wednesday,False,19
2022-06-08 21:40:00-04:00,Mets vs San Diego Padres (Away),Sports,Mets,Away,2022,6,8,2,Wednesday,False,21
2022-06-09 19:00:00-04:00,Rangers vs Tampa Bay (Home),Sports,Rangers,Home,2022,6,9,3,Thursday,False,19
2022-06-09 19:40:00-04:00,Yankees vs Minnesota Twins (Away),Sports,Yankees,Away,2022,6,9,3,Thursday,False,19
2022-06-10 19:05:00-04:00,Yankees vs Chicago Cubs (Home),Sports,Yankees,Home,2022,6,10,4,Friday,False,19
2022-06-10 21:38:00-04:00,Mets vs Los Angeles Angels (Away),Sports,Mets,Away,2022,6,10,4,Friday,False,21
2022-06-11 19:00:00-04:00,Rangers vs Tampa Bay (Away),Sports,Rangers,Away,2022,6,11,5,Saturday,True,19
2022-06-11 19:15:00-04:00,Yankees vs Chicago Cubs (Home),Sports,Yankees,Home,2022,6,11,5,Saturday,True,19
2022-06-11 22:07:00-04:00,Mets vs Los Angeles Angels (Away),Sports,Mets,Away,2022,6,11,5,Saturday,True,22
2022-06-12 13:35:00-04:00,Yankees vs Chicago Cubs (Home),Sports,Yankees,Home,2022,6,12,6,Sunday,True,13
2022-06-12 19:08:00-04:00,Mets vs Los Angeles Angels (Away),Sports,Mets,Away,2022,6,12,6,Sunday,True,19
2022-06-14 19:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2022,6,14,1,Tuesday,False,19
2022-06-14 19:10:00-04:00,Mets vs Milwaukee Brewers (Home),Sports,Mets,Home,2022,6,14,1,Tuesday,False,19
2022-06-15 19:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2022,6,15,2,Wednesday,False,19
2022-06-15 19:10:00-04:00,Mets vs Milwaukee Brewers (Home),Sports,Mets,Home,2022,6,15,2,Wednesday,False,19
2022-06-16 19:05:00-04:00,Yankees vs Tampa Bay Rays (Home),Sports,Yankees,Home,2022,6,16,3,Thursday,False,19
2022-06-16 19:10:00-04:00,Mets vs Milwaukee Brewers (Home),Sports,Mets,Home,2022,6,16,3,Thursday,False,19
2022-06-17 19:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2022,6,17,4,Friday,False,19
2022-06-17 19:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2022,6,17,4,Friday,False,19
2022-06-18 15:07:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2022,6,18,5,Saturday,True,15
2022-06-18 16:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2022,6,18,5,Saturday,True,16
2022-06-19 00:00:00-04:00,Juneteenth National Independence Day,Holiday,,,2022,6,19,6,Sunday,True,0
2022-06-19 13:37:00-04:00,Yankees vs Toronto Blue Jays (Away),Sports,Yankees,Away,2022,6,19,6,Sunday,True,13
2022-06-19 13:40:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2022,6,19,6,Sunday,True,13
2022-06-20 13:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2022,6,20,0,Monday,False,13
2022-06-20 19:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2022,6,20,0,Monday,False,19
2022-06-21 19:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2022,6,21,1,Tuesday,False,19
2022-06-21 20:10:00-04:00,Mets vs Houston Astros (Away),Sports,Mets,Away,2022,6,21,1,Tuesday,False,20
2022-06-22 14:10:00-04:00,Mets vs Houston Astros (Away),Sports,Mets,Away,2022,6,22,2,Wednesday,False,14
2022-06-22 19:10:00-04:00,Yankees vs Tampa Bay Rays (Away),Sports,Yankees,Away,2022,6,22,2,Wednesday,False,19
2022-06-23 19:05:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2022,6,23,3,Thursday,False,19
2022-06-24 18:40:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2022,6,24,4,Friday,False,18
2022-06-24 19:05:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2022,6,24,4,Friday,False,19
2022-06-25 13:05:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2022,6,25,5,Saturday,True,13
2022-06-25 16:10:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2022,6,25,5,Saturday,True,16
2022-06-26 12:05:00-04:00,Mets vs Miami Marlins (Away),Sports,Mets,Away,2022,6,26,6,Sunday,True,12
2022-06-26 13:35:00-04:00,Yankees vs Houston Astros (Home),Sports,Yankees,Home,2022,6,26,6,Sunday,True,13
2022-06-27 19:05:00-04:00,Yankees vs Oakland Athletics (Home),Sports,Yankees,Home,2022,6,27,0,Monday,False,19
2022-06-28 19:05:00-04:00,Yankees vs Oakland Athletics (Home),Sports,Yankees,Home,2022,6,28,1,Tuesday,False,19
2022-06-28 19:10:00-04:00,Mets vs Houston Astros (Home),Sports,Mets,Home,2022,6,28,1,Tuesday,False,19
2022-06-29 13:05:00-04:00,Yankees vs Oakland Athletics (Home),Sports,Yankees,Home,2022,6,29,2,Wednesday,False,13
2022-06-29 13:10:00-04:00,Mets vs Houston Astros (Home),Sports,Mets,Home,2022,6,29,2,Wednesday,False,13
2022-06-30 18:10:00-04:00,Yankees vs Houston Astros (Away),Sports,Yankees,Away,2022,6,30,3,Thursday,False,18
2022-07-01 19:00:00-04:00,"Giants vs Sun, Oct 23 (Home)",Sports,Giants,Home,2022,7,1,4,Friday,False,19
2022-07-01 19:00:00-04:00,"Jets vs Sun, Oct 23 (Home)",Sports,Jets,Home,2022,7,1,4,Friday,False,19
2022-07-01 19:10:00-04:00,Yankees vs Cleveland Guardians (Away),Sports,Yankees,Away,2022,7,1,4,Friday,False,19
2022-07-01 19:10:00-04:00,Mets vs Texas Rangers (Home),Sports,Mets,Home,2022,7,1,4,Friday,False,19
2022-07-02 12:10:00-04:00,Yankees vs Cleveland Guardians (Away),Sports,Yankees,Away,2022,7,2,5,Saturday,True,12
2022-07-02 16:10:00-04:00,Mets vs Texas Rangers (Home),Sports,Mets,Home,2022,7,2,5,Saturday,True,16
2022-07-02 18:10:00-04:00,Yankees vs Cleveland Guardians (Away),Sports,Yankees,Away,2022,7,2,5,Saturday,True,18
2022-07-03 13:40:00-04:00,Yankees vs Cleveland Guardians (Away),Sports,Yankees,Away,2022,7,3,6,Sunday,True,13
2022-07-03 13:40:00-04:00,Mets vs Texas Rangers (Home),Sports,Mets,Home,2022,7,3,6,Sunday,True,13
2022-07-04 00:00:00-04:00,Independence Day,Holiday,,,2022,7,4,0,Monday,False,0
2022-07-04 18:40:00-04:00,Mets vs Cincinnati Reds (Away),Sports,Mets,Away,2022,7,4,0,Monday,False,18
2022-07-05 18:40:00-04:00,Mets vs Cincinnati Reds (Away),Sports,Mets,Away,2022,7,5,1,Tuesday,False,18
2022-07-05 19:05:00-04:00,Yankees vs Pittsburgh Pirates (Away),Sports,Yankees,Away,2022,7,5,1,Tuesday,False,19
2022-07-06 18:40:00-04:00,Mets vs Cincinnati Reds (Away),Sports,Mets,Away,2022,7,6,2,Wednesday,False,18
2022-07-06 19:05:00-04:00,Yankees vs Pittsburgh Pirates (Away),Sports,Yankees,Away,2022,7,6,2,Wednesday,False,19
2022-07-07 19:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2022,7,7,3,Thursday,False,19
2022-07-07 19:10:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2022,7,7,3,Thursday,False,19
2022-07-08 19:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2022,7,8,4,Friday,False,19
2022-07-08 19:10:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2022,7,8,4,Friday,False,19
2022-07-09 16:10:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2022,7,9,5,Saturday,True,16
2022-07-09 19:15:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2022,7,9,5,Saturday,True,19
2022-07-10 13:40:00-04:00,Mets vs Miami Marlins (Home),Sports,Mets,Home,2022,7,10,6,Sunday,True,13
2022-07-10 19:08:00-04:00,Yankees vs Boston Red Sox (Away),Sports,Yankees,Away,2022,7,10,6,Sunday,True,19
2022-07-11 19:20:00-04:00,Mets vs Atlanta Braves (Away),Sports,Mets,Away,2022,7,11,0,Monday,False,19
2022-07-12 19:05:00-04:00,Yankees vs Cincinnati Reds (Home),Sports,Yankees,Home,2022,7,12,1,Tuesday,False,19
2022-07-12 19:20:00-04:00,Mets vs Atlanta Braves (Away),Sports,Mets,Away,2022,7,12,1,Tuesday,False,19
2022-07-13 12:20:00-04:00,Mets vs Atlanta Braves (Away),Sports,Mets,Away,2022,7,13,2,Wednesday,False,12
2022-07-13 19:05:00-04:00,Yankees vs Cincinnati Reds (Home),Sports,Yankees,Home,2022,7,13,2,Wednesday,False,19
2022-07-14 19:05:00-04:00,Yankees vs Cincinnati Reds (Home),Sports,Yankees,Home,2022,7,14,3,Thursday,False,19
2022-07-14 20:05:00-04:00,Mets vs Chicago Cubs (Away),Sports,Mets,Away,2022,7,14,3,Thursday,False,20
